,Image_ID,class,xmin,ymin,width,height,xc_yolo,yc_yolo,width_yolo,height_yolo
1644,ID_F3D73H7H,fruit_healthy,0.0,269.0,97.0,81.5,0.0947265625,0.60498046875,0.189453125,0.1591796875
1645,ID_F3D73H7H,fruit_healthy,118.0,162.5,243.5,202.5,0.46826171875,0.51513671875,0.4755859375,0.3955078125
1646,ID_F3Q8ET7S,fruit_healthy,100.5,182.0,266.0,208.0,0.4560546875,0.55859375,0.51953125,0.40625
1647,ID_F3Z6R30N,fruit_healthy,63.0,153.0,281.5,220.5,0.39794921875,0.51416015625,0.5498046875,0.4306640625
1648,ID_F3ZVEFB3,fruit_woodiness,150.0,56.5,339.5,273.5,0.62451171875,0.37744140625,0.6630859375,0.5341796875
1649,ID_F4A0NS3S,fruit_woodiness,183.5,184.0,84.0,76.5,0.4404296875,0.43408203125,0.1640625,0.1494140625
1650,ID_F4A0NS3S,fruit_woodiness,89.0,226.0,202.5,216.5,0.37158203125,0.65283203125,0.3955078125,0.4228515625
1651,ID_F4GZVTFC,fruit_brownspot,0.0,95.5,512.0,368.0,0.5,0.5458984375,1.0,0.71875
1652,ID_F4J3VWK6,fruit_healthy,319.0,224.5,193.0,204.0,0.8115234375,0.6376953125,0.376953125,0.3984375
1653,ID_F4J3VWK6,fruit_healthy,30.5,43.5,341.0,283.0,0.392578125,0.361328125,0.666015625,0.552734375
1654,ID_F57XOUTP,fruit_woodiness,34.0,185.0,262.0,181.0,0.322265625,0.5380859375,0.51171875,0.353515625
1655,ID_F5F2R2K9,fruit_woodiness,257.0,182.0,124.0,155.5,0.623046875,0.50732421875,0.2421875,0.3037109375
1656,ID_F5L6WILE,fruit_healthy,126.5,19.5,143.0,125.0,0.38671875,0.16015625,0.279296875,0.244140625
1657,ID_F5L6WILE,fruit_healthy,451.0,97.0,60.5,108.0,0.93994140625,0.294921875,0.1181640625,0.2109375
1658,ID_F5L6WILE,fruit_healthy,146.5,226.0,187.5,145.0,0.46923828125,0.5830078125,0.3662109375,0.283203125
1659,ID_F5RNDG24,fruit_healthy,251.0,352.0,203.5,160.0,0.68896484375,0.84375,0.3974609375,0.3125
1660,ID_F5RNDG24,fruit_healthy,106.5,208.0,232.5,193.5,0.43505859375,0.59521484375,0.4541015625,0.3779296875
1661,ID_F5SZQEAG,fruit_woodiness,111.5,325.0,121.5,160.5,0.33642578125,0.79150390625,0.2373046875,0.3134765625
1662,ID_F5SZQEAG,fruit_woodiness,165.5,63.0,186.0,250.5,0.5048828125,0.36767578125,0.36328125,0.4892578125
1663,ID_F6G914BK,fruit_woodiness,58.5,192.5,260.5,228.0,0.36865234375,0.5986328125,0.5087890625,0.4453125
1664,ID_F6G9GQUB,fruit_woodiness,132.0,106.0,148.0,182.0,0.40234375,0.384765625,0.2890625,0.35546875
1665,ID_F6G9GQUB,fruit_woodiness,204.5,193.5,185.0,240.5,0.580078125,0.61279296875,0.361328125,0.4697265625
1666,ID_F6HH5IFM,fruit_woodiness,92.0,177.5,256.5,207.5,0.43017578125,0.54931640625,0.5009765625,0.4052734375
1667,ID_F87BU3OV,fruit_woodiness,235.0,153.5,132.5,174.5,0.58837890625,0.47021484375,0.2587890625,0.3408203125
1668,ID_F8LVC4A8,fruit_healthy,10.0,128.5,94.5,71.5,0.11181640625,0.32080078125,0.1845703125,0.1396484375
1669,ID_F8LVC4A8,fruit_healthy,133.5,168.5,241.5,211.0,0.49658203125,0.53515625,0.4716796875,0.412109375
1670,ID_F8LVC4A8,fruit_healthy,0.0,50.0,41.5,74.0,0.04052734375,0.169921875,0.0810546875,0.14453125
1671,ID_F8LWTCTR,fruit_woodiness,14.0,176.5,384.0,289.5,0.40234375,0.62744140625,0.75,0.5654296875
1672,ID_F8RT5YQX,fruit_healthy,8.0,110.5,356.5,279.5,0.36376953125,0.48876953125,0.6962890625,0.5458984375
1673,ID_F8T8EF7W,fruit_woodiness,0.0,109.5,408.5,385.0,0.39892578125,0.58984375,0.7978515625,0.751953125
1674,ID_F9IFUHFI,fruit_healthy,115.0,234.5,178.5,128.0,0.39892578125,0.5830078125,0.3486328125,0.25
1675,ID_FBSXK6CM,fruit_woodiness,0.0,217.5,220.0,214.5,0.21484375,0.63427734375,0.4296875,0.4189453125
1676,ID_FC0K2L1U,fruit_healthy,127.5,98.0,233.5,211.0,0.47705078125,0.3974609375,0.4560546875,0.412109375
1677,ID_FC8JZDIJ,fruit_healthy,0.0,52.0,58.5,75.5,0.05712890625,0.17529296875,0.1142578125,0.1474609375
1678,ID_FC8JZDIJ,fruit_healthy,28.0,199.0,321.5,255.0,0.36865234375,0.6376953125,0.6279296875,0.498046875
1679,ID_FCT15Y2M,fruit_brownspot,129.5,181.5,329.0,190.5,0.57421875,0.54052734375,0.642578125,0.3720703125
1680,ID_FCU1MGGO,fruit_woodiness,163.5,189.0,153.5,142.0,0.46923828125,0.5078125,0.2998046875,0.27734375
1681,ID_FEB5R4C4,fruit_healthy,58.5,155.0,342.0,258.5,0.4482421875,0.55517578125,0.66796875,0.5048828125
1682,ID_FEB5R4C4,fruit_healthy,392.0,190.5,120.0,148.0,0.8828125,0.5166015625,0.234375,0.2890625
1683,ID_FEF3G58G,fruit_healthy,0.0,232.0,55.5,133.5,0.05419921875,0.58349609375,0.1083984375,0.2607421875
1684,ID_FEF3G58G,fruit_healthy,178.0,178.5,229.5,196.5,0.57177734375,0.54052734375,0.4482421875,0.3837890625
1685,ID_FFH25I00,fruit_healthy,116.5,151.5,224.5,190.5,0.44677734375,0.48193359375,0.4384765625,0.3720703125
1686,ID_FFH25I00,fruit_healthy,0.0,0.0,191.5,73.0,0.18701171875,0.0712890625,0.3740234375,0.142578125
1687,ID_FGB547OH,fruit_woodiness,114.0,118.0,261.0,187.0,0.4775390625,0.4130859375,0.509765625,0.365234375
1688,ID_FGJ4E3XN,fruit_healthy,45.5,188.5,305.5,233.0,0.38720703125,0.595703125,0.5966796875,0.455078125
1689,ID_FHTQA7KP,fruit_woodiness,122.5,187.0,254.5,205.0,0.48779296875,0.5654296875,0.4970703125,0.400390625
1690,ID_FHWX7UP9,fruit_brownspot,62.5,154.5,352.0,307.0,0.4658203125,0.6015625,0.6875,0.599609375
1691,ID_FIEXHI9Q,fruit_woodiness,85.5,158.5,263.0,199.0,0.423828125,0.50390625,0.513671875,0.388671875
1692,ID_FIKUXC3O,fruit_healthy,459.0,234.5,53.0,124.0,0.9482421875,0.5791015625,0.103515625,0.2421875
1693,ID_FIKUXC3O,fruit_healthy,468.5,360.5,43.5,100.0,0.95751953125,0.8017578125,0.0849609375,0.1953125
1694,ID_FIKUXC3O,fruit_healthy,161.5,216.5,187.0,154.5,0.498046875,0.57373046875,0.365234375,0.3017578125
1695,ID_FJOL1T25,fruit_woodiness,153.0,198.5,167.0,136.0,0.4619140625,0.5205078125,0.326171875,0.265625
1696,ID_FJQORQ5P,fruit_healthy,143.5,226.0,211.0,178.0,0.486328125,0.615234375,0.412109375,0.34765625
1697,ID_FK7D2W71,fruit_brownspot,196.0,146.5,237.5,224.0,0.61474609375,0.5048828125,0.4638671875,0.4375
1698,ID_FK9YZZ01,fruit_healthy,92.5,110.5,266.5,229.0,0.44091796875,0.439453125,0.5205078125,0.447265625
1699,ID_FL1WT60A,fruit_healthy,53.5,182.0,285.0,217.5,0.3828125,0.56787109375,0.556640625,0.4248046875
1700,ID_FL4QSWJO,fruit_healthy,0.0,252.5,72.5,155.5,0.07080078125,0.64501953125,0.1416015625,0.3037109375
1701,ID_FL4QSWJO,fruit_healthy,66.5,115.5,300.0,245.0,0.4228515625,0.46484375,0.5859375,0.478515625
1702,ID_FL4QSWJO,fruit_healthy,361.5,206.5,150.5,190.0,0.85302734375,0.5888671875,0.2939453125,0.37109375
1703,ID_FLZ1B9C1,fruit_woodiness,63.5,127.0,192.5,137.0,0.31201171875,0.3818359375,0.3759765625,0.267578125
1704,ID_FLZ1B9C1,fruit_woodiness,199.5,245.0,202.5,136.5,0.58740234375,0.61181640625,0.3955078125,0.2666015625
1705,ID_FLZZ7SM7,fruit_healthy,330.0,29.0,137.0,92.5,0.7783203125,0.14697265625,0.267578125,0.1806640625
1706,ID_FLZZ7SM7,fruit_healthy,73.0,137.0,278.5,232.0,0.41455078125,0.494140625,0.5439453125,0.453125
1707,ID_FLZZ7SM7,fruit_healthy,286.5,124.0,139.5,133.5,0.69580078125,0.37255859375,0.2724609375,0.2607421875
1708,ID_FMAFMQKJ,fruit_brownspot,96.0,128.0,342.0,271.0,0.521484375,0.5146484375,0.66796875,0.529296875
1709,ID_FNMLBLCC,fruit_healthy,48.5,132.5,325.5,260.5,0.41259765625,0.51318359375,0.6357421875,0.5087890625
1710,ID_FNMLBLCC,fruit_healthy,1.0,0.0,182.0,107.0,0.1796875,0.1044921875,0.35546875,0.208984375
1711,ID_FOAMVCIY,fruit_woodiness,228.5,140.0,204.0,266.0,0.6455078125,0.533203125,0.3984375,0.51953125
1712,ID_FOPE51NB,fruit_brownspot,69.5,82.5,200.0,231.0,0.3310546875,0.38671875,0.390625,0.451171875
1713,ID_FOPE51NB,fruit_brownspot,382.5,0.0,129.5,108.0,0.87353515625,0.10546875,0.2529296875,0.2109375
1714,ID_FORGAH5I,fruit_woodiness,96.0,104.0,245.0,207.0,0.4267578125,0.4052734375,0.478515625,0.404296875
1715,ID_FOUJUDJ6,fruit_healthy,85.0,137.0,259.5,220.0,0.41943359375,0.482421875,0.5068359375,0.4296875
1716,ID_FPBWC1XA,fruit_woodiness,148.5,167.0,212.5,196.5,0.49755859375,0.51806640625,0.4150390625,0.3837890625
1717,ID_FPDHOVOW,fruit_brownspot,68.0,145.5,294.5,234.0,0.42041015625,0.5126953125,0.5751953125,0.45703125
1718,ID_FPRWD1X6,fruit_brownspot,98.5,125.5,277.0,190.0,0.462890625,0.4306640625,0.541015625,0.37109375
1719,ID_FPZN2GLG,fruit_brownspot,156.0,156.0,254.5,229.5,0.55322265625,0.52880859375,0.4970703125,0.4482421875
1720,ID_FQ2PIJ39,fruit_brownspot,173.5,160.5,198.5,185.5,0.53271484375,0.49462890625,0.3876953125,0.3623046875
1721,ID_FQF8EZIJ,fruit_healthy,371.5,284.0,90.5,71.5,0.81396484375,0.62451171875,0.1767578125,0.1396484375
1722,ID_FQF8EZIJ,fruit_healthy,109.5,180.5,219.5,177.5,0.42822265625,0.52587890625,0.4287109375,0.3466796875
1723,ID_FRMRPCXB,fruit_brownspot,325.5,293.0,186.5,213.5,0.81787109375,0.78076171875,0.3642578125,0.4169921875
1724,ID_FRMRPCXB,fruit_brownspot,50.5,198.0,322.5,265.0,0.41357421875,0.6455078125,0.6298828125,0.517578125
1725,ID_FRU73I14,fruit_brownspot,38.5,136.0,281.5,220.0,0.35009765625,0.48046875,0.5498046875,0.4296875
1726,ID_FRYXVP0V,fruit_healthy,166.5,242.5,204.5,164.0,0.52490234375,0.6337890625,0.3994140625,0.3203125
1727,ID_FSXSGEUM,fruit_healthy,84.5,163.0,273.5,234.5,0.43212890625,0.54736328125,0.5341796875,0.4580078125
1728,ID_FT2IPPF7,fruit_brownspot,148.5,135.0,211.5,250.0,0.49658203125,0.5078125,0.4130859375,0.48828125
1729,ID_FT9DBBNS,fruit_healthy,282.5,127.5,142.0,131.0,0.6904296875,0.376953125,0.27734375,0.255859375
1730,ID_FT9DBBNS,fruit_healthy,77.5,146.5,270.5,223.5,0.41552734375,0.50439453125,0.5283203125,0.4365234375
1731,ID_FTD8ON2O,fruit_healthy,105.5,161.5,240.0,190.5,0.4404296875,0.50146484375,0.46875,0.3720703125
1732,ID_FU43YBYB,fruit_woodiness,116.0,172.5,373.5,271.0,0.59130859375,0.6015625,0.7294921875,0.529296875
1733,ID_FU5V9C7C,fruit_healthy,81.0,181.0,218.0,171.0,0.37109375,0.5205078125,0.42578125,0.333984375
1734,ID_FUT0HT6E,fruit_healthy,158.0,0.0,270.5,135.0,0.57275390625,0.1318359375,0.5283203125,0.263671875
1735,ID_FUT0HT6E,fruit_healthy,117.5,167.5,257.5,228.0,0.48095703125,0.5498046875,0.5029296875,0.4453125
1736,ID_FUT0HT6E,fruit_healthy,34.0,13.5,189.0,155.0,0.2509765625,0.177734375,0.369140625,0.302734375
1737,ID_FVJ2MQNA,fruit_woodiness,8.0,173.5,294.5,220.5,0.30322265625,0.55419921875,0.5751953125,0.4306640625
1738,ID_FVPETFQG,fruit_brownspot,97.0,119.0,355.0,290.0,0.5361328125,0.515625,0.693359375,0.56640625
1739,ID_FVWGXG86,fruit_healthy,100.5,172.0,291.5,222.5,0.48095703125,0.55322265625,0.5693359375,0.4345703125
1740,ID_FWBOC3KE,fruit_brownspot,312.0,92.0,200.0,190.0,0.8046875,0.365234375,0.390625,0.37109375
1741,ID_FWIN765Q,fruit_healthy,8.5,0.0,233.0,132.0,0.244140625,0.12890625,0.455078125,0.2578125
1742,ID_FWIN765Q,fruit_healthy,117.5,178.0,295.0,249.0,0.517578125,0.5908203125,0.576171875,0.486328125
1743,ID_FWIN765Q,fruit_healthy,0.0,302.0,118.0,135.0,0.115234375,0.7216796875,0.23046875,0.263671875
1744,ID_FWSUH1EJ,fruit_brownspot,94.5,197.0,282.5,219.5,0.46044921875,0.59912109375,0.5517578125,0.4287109375
1745,ID_FY1OE7E5,fruit_healthy,90.0,131.0,278.5,223.5,0.44775390625,0.47412109375,0.5439453125,0.4365234375
1746,ID_FYCXQHA5,fruit_woodiness,162.5,105.0,229.0,304.0,0.541015625,0.501953125,0.447265625,0.59375
1747,ID_FYDLACDC,fruit_brownspot,88.0,225.5,271.0,190.0,0.4365234375,0.6259765625,0.529296875,0.37109375
1748,ID_FYGA4VGP,fruit_healthy,22.0,168.5,321.0,238.0,0.3564453125,0.5615234375,0.626953125,0.46484375
1749,ID_FYGA4VGP,fruit_healthy,0.0,1.0,251.0,136.0,0.2451171875,0.134765625,0.490234375,0.265625
1750,ID_FZ7ZAQ7S,fruit_brownspot,154.0,168.5,201.5,155.0,0.49755859375,0.48046875,0.3935546875,0.302734375
1751,ID_FZEP20UN,fruit_healthy,141.0,200.5,197.5,167.0,0.46826171875,0.5546875,0.3857421875,0.326171875
1752,ID_FZLD2ZD5,fruit_brownspot,141.5,51.5,181.5,259.5,0.45361328125,0.35400390625,0.3544921875,0.5068359375
1753,ID_FZSJPZD3,fruit_woodiness,174.0,104.0,181.0,243.0,0.5166015625,0.4404296875,0.353515625,0.474609375
1754,ID_G00OB2QI,fruit_brownspot,39.5,88.5,241.0,204.5,0.3125,0.37255859375,0.470703125,0.3994140625
1755,ID_G0XRSY0H,fruit_healthy,81.5,165.0,261.5,204.0,0.41455078125,0.521484375,0.5107421875,0.3984375
1756,ID_G1142TX7,fruit_healthy,134.5,172.5,298.5,247.5,0.55419921875,0.57861328125,0.5830078125,0.4833984375
1757,ID_G12V36PE,fruit_healthy,146.0,231.0,223.5,181.0,0.50341796875,0.6279296875,0.4365234375,0.353515625
1758,ID_G1HIX0OP,fruit_brownspot,70.5,67.5,281.5,387.5,0.41259765625,0.51025390625,0.5498046875,0.7568359375
1759,ID_G1QF9768,fruit_brownspot,79.5,152.5,233.0,306.0,0.3828125,0.5966796875,0.455078125,0.59765625
1760,ID_G1YUC4D2,fruit_woodiness,174.0,34.5,286.0,245.0,0.619140625,0.306640625,0.55859375,0.478515625
1761,ID_G24F011C,fruit_brownspot,118.5,114.5,383.0,299.0,0.60546875,0.515625,0.748046875,0.583984375
1762,ID_G2TB9I8N,fruit_woodiness,264.5,237.5,184.0,226.0,0.6962890625,0.6845703125,0.359375,0.44140625
1763,ID_G41SJQ4Q,fruit_woodiness,152.0,172.5,261.5,211.5,0.55224609375,0.54345703125,0.5107421875,0.4130859375
1764,ID_G47ELPVI,fruit_woodiness,129.0,186.0,259.5,208.0,0.50537109375,0.56640625,0.5068359375,0.40625
1765,ID_G4BAWTML,fruit_healthy,294.5,297.5,105.0,93.0,0.677734375,0.671875,0.205078125,0.181640625
1766,ID_G4BAWTML,fruit_healthy,116.5,231.5,197.5,165.0,0.42041015625,0.61328125,0.3857421875,0.322265625
1767,ID_G4BAWTML,fruit_healthy,387.0,355.5,94.5,81.0,0.84814453125,0.7734375,0.1845703125,0.158203125
1768,ID_G4BAWTML,fruit_healthy,76.5,7.0,154.0,129.0,0.2998046875,0.1396484375,0.30078125,0.251953125
1769,ID_G4DOY8F2,fruit_woodiness,99.5,14.5,312.0,258.0,0.4990234375,0.2802734375,0.609375,0.50390625
1770,ID_G5FTMA63,fruit_woodiness,226.5,49.5,188.0,252.0,0.6259765625,0.3427734375,0.3671875,0.4921875
1771,ID_G5M4P6FJ,fruit_healthy,100.5,152.5,305.0,224.0,0.494140625,0.5166015625,0.595703125,0.4375
1772,ID_G5RX7RDN,fruit_brownspot,153.0,367.5,290.0,144.5,0.58203125,0.85888671875,0.56640625,0.2822265625
1773,ID_G5RX7RDN,fruit_brownspot,0.0,35.0,319.5,259.5,0.31201171875,0.32177734375,0.6240234375,0.5068359375
1774,ID_G6D1V5DJ,fruit_brownspot,331.0,60.5,139.5,129.0,0.78271484375,0.244140625,0.2724609375,0.251953125
1775,ID_G6K21VJD,fruit_healthy,2.5,163.5,185.5,165.0,0.18603515625,0.48046875,0.3623046875,0.322265625
1776,ID_G6K21VJD,fruit_healthy,92.5,172.5,274.0,221.5,0.4482421875,0.55322265625,0.53515625,0.4326171875
1777,ID_G6K4Y8P8,fruit_brownspot,115.5,240.5,235.5,271.5,0.45556640625,0.73486328125,0.4599609375,0.5302734375
1778,ID_G6LXE9D6,fruit_woodiness,222.5,316.5,54.5,74.5,0.48779296875,0.69091796875,0.1064453125,0.1455078125
1779,ID_G6LXE9D6,fruit_woodiness,143.5,42.0,191.5,253.5,0.46728515625,0.32958984375,0.3740234375,0.4951171875
1780,ID_G6W6V8WV,fruit_woodiness,221.5,146.0,179.5,231.5,0.60791015625,0.51123046875,0.3505859375,0.4521484375
1781,ID_G7323XOK,fruit_brownspot,0.0,0.0,219.5,191.0,0.21435546875,0.1865234375,0.4287109375,0.373046875
1782,ID_G7T62EGN,fruit_brownspot,0.0,111.5,454.5,266.5,0.44384765625,0.47802734375,0.8876953125,0.5205078125
1783,ID_G87R48QE,fruit_healthy,62.0,141.0,281.0,228.0,0.3955078125,0.498046875,0.548828125,0.4453125
1784,ID_G8CQWH1J,fruit_brownspot,154.0,79.0,276.0,351.5,0.5703125,0.49755859375,0.5390625,0.6865234375
1785,ID_G8F7MDUW,fruit_healthy,162.5,202.5,198.0,164.0,0.5107421875,0.5556640625,0.38671875,0.3203125
1786,ID_G8XQ9KOU,fruit_woodiness,153.0,164.0,198.5,271.0,0.49267578125,0.5849609375,0.3876953125,0.529296875
1787,ID_G931MPUX,fruit_brownspot,97.5,24.0,285.0,368.0,0.46875,0.40625,0.556640625,0.71875
1788,ID_G9R7D88W,fruit_healthy,145.5,188.0,221.0,188.0,0.5,0.55078125,0.431640625,0.3671875
1789,ID_GAVGZ54H,fruit_brownspot,18.5,5.5,297.5,226.5,0.32666015625,0.23193359375,0.5810546875,0.4423828125
1790,ID_GAYSGP7R,fruit_healthy,135.0,175.5,209.5,165.5,0.46826171875,0.50439453125,0.4091796875,0.3232421875
1791,ID_GB4Q1LON,fruit_woodiness,190.0,170.5,223.5,276.5,0.58935546875,0.60302734375,0.4365234375,0.5400390625
1792,ID_GB6FKK74,fruit_brownspot,100.0,112.5,279.5,202.5,0.46826171875,0.41748046875,0.5458984375,0.3955078125
1793,ID_GBFMOXDY,fruit_woodiness,234.5,129.0,198.0,281.0,0.6513671875,0.5263671875,0.38671875,0.548828125
1794,ID_GDE9P6AQ,fruit_healthy,28.0,181.0,337.5,270.0,0.38427734375,0.6171875,0.6591796875,0.52734375
1795,ID_GDY132VF,fruit_healthy,186.5,390.5,168.0,121.5,0.5283203125,0.88134765625,0.328125,0.2373046875
1796,ID_GDY132VF,fruit_healthy,75.5,182.0,288.5,229.0,0.42919921875,0.5791015625,0.5634765625,0.447265625
1797,ID_GEQVY892,fruit_brownspot,0.0,0.0,163.5,180.5,0.15966796875,0.17626953125,0.3193359375,0.3525390625
1798,ID_GF9G13IA,fruit_healthy,448.0,217.5,64.0,141.5,0.9375,0.56298828125,0.125,0.2763671875
1799,ID_GF9G13IA,fruit_healthy,58.5,184.5,274.0,235.5,0.3818359375,0.59033203125,0.53515625,0.4599609375
1800,ID_GFZSY39X,fruit_brownspot,112.0,150.5,342.5,249.5,0.55322265625,0.53759765625,0.6689453125,0.4873046875
1801,ID_GG600YFO,fruit_brownspot,113.5,129.0,180.5,354.0,0.39794921875,0.59765625,0.3525390625,0.69140625
1802,ID_GGEQ9KP5,fruit_healthy,174.5,152.0,222.0,186.5,0.5576171875,0.47900390625,0.43359375,0.3642578125
1803,ID_GH3QLEEJ,fruit_healthy,268.0,288.5,94.5,80.5,0.61572265625,0.64208984375,0.1845703125,0.1572265625
1804,ID_GH3QLEEJ,fruit_healthy,82.5,15.5,146.5,119.0,0.30419921875,0.146484375,0.2861328125,0.232421875
1805,ID_GH3QLEEJ,fruit_healthy,348.5,339.5,82.5,74.0,0.76123046875,0.7353515625,0.1611328125,0.14453125
1806,ID_GH3QLEEJ,fruit_healthy,134.5,223.0,182.5,143.5,0.44091796875,0.57568359375,0.3564453125,0.2802734375
1807,ID_GH3ZSH3C,fruit_woodiness,19.5,155.5,271.0,208.5,0.302734375,0.50732421875,0.529296875,0.4072265625
1808,ID_GH9HIXAH,fruit_brownspot,46.0,37.0,241.5,322.5,0.32568359375,0.38720703125,0.4716796875,0.6298828125
1809,ID_GHDGZMYA,fruit_brownspot,149.5,148.0,252.0,314.5,0.5380859375,0.59619140625,0.4921875,0.6142578125
1810,ID_GHDGZMYA,fruit_brownspot,252.0,0.0,213.5,72.0,0.70068359375,0.0703125,0.4169921875,0.140625
1811,ID_GHP275EF,fruit_brownspot,1.5,29.0,404.0,286.5,0.3974609375,0.33642578125,0.7890625,0.5595703125
1812,ID_GHP275EF,fruit_brownspot,321.0,131.5,191.0,180.5,0.8134765625,0.43310546875,0.373046875,0.3525390625
1813,ID_GIJ6LWUV,fruit_brownspot,124.0,202.5,306.5,268.5,0.54150390625,0.65771484375,0.5986328125,0.5244140625
1814,ID_GIPUHPZF,fruit_brownspot,0.0,111.5,409.0,229.0,0.3994140625,0.44140625,0.798828125,0.447265625
1815,ID_GJKDHO8L,fruit_woodiness,274.0,130.5,153.5,131.5,0.68505859375,0.38330078125,0.2998046875,0.2568359375
1816,ID_GJKDHO8L,fruit_woodiness,146.5,79.0,163.0,117.5,0.4453125,0.26904296875,0.318359375,0.2294921875
1817,ID_GJMOYTNP,fruit_woodiness,212.5,172.0,206.0,274.0,0.6162109375,0.603515625,0.40234375,0.53515625
1818,ID_GJPHAYEJ,fruit_woodiness,215.0,208.0,177.5,228.5,0.59326171875,0.62939453125,0.3466796875,0.4462890625
1819,ID_GJZSL3ZI,fruit_healthy,0.0,231.5,100.5,134.0,0.09814453125,0.5830078125,0.1962890625,0.26171875
1820,ID_GJZSL3ZI,fruit_healthy,129.5,195.5,252.5,208.5,0.49951171875,0.58544921875,0.4931640625,0.4072265625
1821,ID_GKGLYSTY,fruit_healthy,106.5,174.5,269.5,215.5,0.47119140625,0.55126953125,0.5263671875,0.4208984375
1822,ID_GKYJK100,fruit_healthy,123.5,232.0,183.5,130.5,0.42041015625,0.58056640625,0.3583984375,0.2548828125
1823,ID_GLIZWRAQ,fruit_brownspot,92.0,189.5,238.5,160.0,0.41259765625,0.5263671875,0.4658203125,0.3125
1824,ID_GM6XFJW5,fruit_brownspot,61.0,122.5,193.0,186.0,0.3076171875,0.4208984375,0.376953125,0.36328125
1825,ID_GM6XFJW5,fruit_brownspot,130.5,376.5,145.0,127.0,0.396484375,0.859375,0.283203125,0.248046875
1826,ID_GMOM47NV,fruit_woodiness,122.5,190.5,255.5,201.5,0.48876953125,0.56884765625,0.4990234375,0.3935546875
1827,ID_GNHED643,fruit_woodiness,131.0,209.0,317.5,239.0,0.56591796875,0.6416015625,0.6201171875,0.466796875
1828,ID_GNNSN48U,fruit_brownspot,117.5,61.5,236.0,192.0,0.4599609375,0.3076171875,0.4609375,0.375
1829,ID_GODA4HVU,fruit_healthy,75.5,88.5,276.0,223.5,0.4169921875,0.39111328125,0.5390625,0.4365234375
1830,ID_GOECDPFN,fruit_healthy,52.0,122.5,339.0,277.0,0.4326171875,0.509765625,0.662109375,0.541015625
1831,ID_GOH8Q6U6,fruit_brownspot,140.0,131.0,215.5,290.0,0.48388671875,0.5390625,0.4208984375,0.56640625
1832,ID_GP079JVQ,fruit_woodiness,166.5,182.0,224.0,171.0,0.5439453125,0.5224609375,0.4375,0.333984375
1833,ID_GPH6YME3,fruit_healthy,118.5,159.0,286.0,234.0,0.5107421875,0.5390625,0.55859375,0.45703125
1834,ID_GPH6YME3,fruit_healthy,0.0,191.5,51.0,126.0,0.0498046875,0.4970703125,0.099609375,0.24609375
1835,ID_GPURNFOK,fruit_brownspot,199.5,203.5,263.0,228.0,0.646484375,0.6201171875,0.513671875,0.4453125
1836,ID_GQ7QCO7N,fruit_woodiness,26.0,189.0,201.5,140.0,0.24755859375,0.505859375,0.3935546875,0.2734375
1837,ID_GQ7YMYYY,fruit_brownspot,103.0,120.0,274.5,202.5,0.46923828125,0.43212890625,0.5361328125,0.3955078125
1838,ID_GQE1BYWE,fruit_woodiness,166.5,164.0,184.0,241.0,0.5048828125,0.5556640625,0.359375,0.470703125
1839,ID_GQU1T8A0,fruit_healthy,482.0,225.5,30.0,115.5,0.970703125,0.55322265625,0.05859375,0.2255859375
1840,ID_GQU1T8A0,fruit_healthy,420.0,185.5,92.0,103.0,0.91015625,0.462890625,0.1796875,0.201171875
1841,ID_GQU1T8A0,fruit_healthy,135.0,195.5,266.5,220.5,0.52392578125,0.59716796875,0.5205078125,0.4306640625
1842,ID_GROEGUFX,fruit_healthy,41.5,121.5,306.5,247.0,0.38037109375,0.478515625,0.5986328125,0.482421875
1843,ID_GROIWIUV,fruit_woodiness,118.5,163.0,202.5,136.5,0.42919921875,0.45166015625,0.3955078125,0.2666015625
1844,ID_GRRRR87B,fruit_brownspot,243.0,28.0,251.0,350.0,0.7197265625,0.396484375,0.490234375,0.68359375
1845,ID_GTEZRSA5,fruit_healthy,79.0,146.5,286.5,230.5,0.43408203125,0.51123046875,0.5595703125,0.4501953125
1846,ID_GTNDBDSM,fruit_woodiness,217.0,128.5,183.0,246.0,0.6025390625,0.4912109375,0.357421875,0.48046875
1847,ID_GTQLQ0TQ,fruit_woodiness,163.5,140.0,152.5,192.0,0.46826171875,0.4609375,0.2978515625,0.375
1848,ID_GUABCBGI,fruit_brownspot,67.0,119.0,335.0,269.0,0.4580078125,0.4951171875,0.654296875,0.525390625
1849,ID_GUGNGLX4,fruit_woodiness,197.0,169.5,120.0,181.5,0.501953125,0.50830078125,0.234375,0.3544921875
1850,ID_GUO3PTSO,fruit_brownspot,92.0,225.5,325.5,254.5,0.49755859375,0.68896484375,0.6357421875,0.4970703125
1851,ID_GWDBIRIE,fruit_brownspot,41.5,200.0,301.0,226.5,0.375,0.61181640625,0.587890625,0.4423828125
1852,ID_GWW1R299,fruit_brownspot,124.0,114.5,269.5,204.0,0.50537109375,0.4228515625,0.5263671875,0.3984375
1853,ID_GXZCD2J7,fruit_healthy,24.0,132.5,278.0,230.5,0.318359375,0.48388671875,0.54296875,0.4501953125
1854,ID_GYDFFGQ7,fruit_brownspot,97.5,221.5,309.0,248.0,0.4921875,0.6748046875,0.603515625,0.484375
1855,ID_GYHSA5RS,fruit_healthy,170.0,232.0,182.0,146.5,0.509765625,0.59619140625,0.35546875,0.2861328125
